PCA1,PCA2,cluster,exam_score
-1.451762367028348,0.3990872600613741,1,84
2.3717225835820863,-3.5672274683298166,1,100
0.46013036220377096,-1.0746731405992827,1,97
1.5673691023507514,0.8229196381484977,0,90
-0.6985047879032377,-1.1473161804857375,1,80
-0.07781716182399993,-1.8570847057961464,1,86
0.07874809261802378,-2.7326381698396114,1,90
-0.19711020964805706,1.8931524355830096,0,76
-0.5138257844805441,2.160283507254782,0,98
-0.6059863117917057,0.978548701106427,0,88
2.3893164766885153,1.4429423122810512,0,100
0.4191014473879174,-0.5367569009179073,1,85
-2.6988552508899364,-2.3360688535521406,1,67
-1.5466779391101138,-2.1429597229224786,1,94
-0.7645181514403387,-2.7033487168019885,1,80
-0.5489443294750102,2.394802974705489,0,59
-0.29391223756008394,-2.526942352243129,1,100
-2.138479175793058,-0.8419504479082915,1,81
1.0907187304933177,-3.1703851460164176,1,100
0.5649741568862612,-3.4741050064477346,1,100
0.2888840717371443,-3.0324602454088865,1,78
-0.9447155243525569,-1.0252862452565756,1,66
1.984589106126619,0.011446356444052444,0,96
-1.1922515985454458,-3.831634392130284,1,89
2.0727967595736545,-3.3341722869160293,1,95
1.7865990058906034,1.1513017460956871,0,80
-1.6599759976352362,2.985577039870109,0,78
-1.2882677886622502,-2.6271550743888077,1,74
-2.21211914506275,2.1249510155887372,0,100
2.1004548083142516,0.18600940727548548,0,100
-0.42666032610303317,1.3815354201454964,0,96
0.9011188234977416,-1.3847537168504183,1,98
-1.08619990616477,1.729390525659464,0,97
1.348022818007387,-0.32275076329985614,0,100
2.1491471875930457,-1.972919802944096,1,85
0.27474381273544163,0.7736272597102516,0,80
0.12107706030749925,0.6325151878699455,0,78
0.8961397631549802,-2.324473941293257,1,100
-0.9270539024705884,-2.058356772674845,1,100
0.8175463639672927,0.3359413942830736,0,88
2.8754668065732742,2.32381274145956,0,98
0.6276606266580225,0.8404604198983602,0,81
3.232094570560077,-0.4183426434485351,0,100
3.1299214521451484,-1.5099160177698592,1,86
0.4933510589838777,0.1695157264012791,0,87
2.085889173427582,0.9055321314162587,0,93
2.7087516400709397,-3.5352221933499455,1,100
-0.3616098801018168,0.8009385929810889,0,94
1.6811463668733224,2.8952115992112035,0,100
0.2465907348406174,-1.5196876178377052,1,96
1.416821281095696,-1.5372596326090011,1,100
0.5926662057782248,-2.2220690013233724,1,99
1.0842502963709606,1.7206414086911306,0,100
1.0590841687961565,0.9246090626576805,0,93
-2.46631414967843,-2.552617426293228,1,87
1.207948353347572,0.8562814365549746,0,100
0.778007077450834,0.5377240451875624,0,100
0.8273097121321655,-1.4510866502766593,1,92
-4.028530370280395,-2.4416489981610168,1,96
1.3826389492933815,1.474396190349978,0,100
-2.0722113986768447,1.7014857788154871,0,65
-1.5966968235018,-1.4183627689297507,1,63
-0.7420215204568674,-1.0129314440785697,1,67
-0.1262675744731482,-1.413430610764401,1,97
0.7034511771275105,-0.11107962546019319,1,90
2.409933385535957,1.4928549188349924,0,84
2.18280397221724,0.4606116501238622,0,100
1.682652990613587,0.9882770632218317,0,97
2.0310410610836795,0.38458455965101596,0,94
0.07516028495686582,-3.2184392662935886,1,100
0.9388852629552016,-3.272781108762216,1,100
-3.2210000315349583,-1.4175263297173775,1,73
-0.8339070519372431,0.03606459421003859,1,100
0.8773073382807303,-2.882118466218226,1,90
-3.034586660674085,1.7045719136734787,0,76
-1.6690550436307459,-3.584101899041697,1,83
1.2502898520540828,-2.300420330814765,1,90
-0.515975975182745,2.1179678228214573,0,67
0.5729175551804745,2.8766054939128654,0,92
2.5141117262809494,-1.5651247736359983,1,92
1.6330783959229451,0.5149094629162014,0,100
-1.9329405010033003,-0.11609318389516665,1,82
-0.013925064232042254,-1.729840312452686,1,100
1.8404497750949984,0.9734335354093,0,100
3.7047907917102414,-0.7925717483371104,1,99
0.4287461238118077,1.0334371831552311,0,84
-1.8467051548505984,-1.0220325872329463,1,56
-0.33602921836324207,2.962805770583114,0,100
2.3316799368013004,2.3347698681414224,0,93
1.416794458244257,-2.186077531157047,1,84
3.6292721566574437,-2.0396345047540954,1,100
-2.7554362399336463,2.3384838086667927,0,79
2.942100861896858,-0.4874492384293874,0,88
1.11390809668156,2.3744008322664105,0,93
1.5236108831507922,1.289250960765457,0,84
0.15575656155001444,-1.8147346446281902,1,94
-0.17735175690047447,-1.4533071026413542,1,74
0.6203231418716335,-1.845841947726659,1,65
1.4800549677541528,0.9665263359509477,0,82
0.703328727480831,-2.013293894724364,1,85
1.4216609451864095,1.408687708949359,0,100
-1.1532582018671431,-0.8343965303132518,1,76
2.2022144763736753,2.6245992948555137,0,91
3.495280042896397,0.2152404067663516,0,94
-1.0192626001821592,-0.9187429730989379,1,87
3.5827108499874623,2.426872491059091,0,90
0.0009490821215534787,-2.0567869655319666,1,99
3.8258921196949895,1.671976184777346,0,99
3.3900332083125733,-1.615236140223148,1,100
0.33475454025772566,0.9195480709045792,0,89
0.8455151607665952,-0.36834413720241505,1,99
-1.2493810432400922,1.8793821261138075,0,86
0.18474330224189509,1.7089746580704297,0,100
-1.9611398689175419,-1.7741260811939246,1,65
1.108512536453821,-1.2440050708494124,1,81
-0.29326833976700795,-0.829170699932288,1,76
1.6210249180648244,-1.1118044738827042,1,90
0.04780898010576717,-0.8096377696926615,1,78
0.24304153244106858,0.94754298536553,0,88
1.0799622697832287,2.0428543871822438,0,100
-0.5864857105604485,1.7956195988737274,0,81
-0.5038913528468466,0.42104695225262634,0,75
-2.108477841319068,-2.099091509478742,1,68
-2.7927717813981316,-2.1626837617335233,1,48
0.9810184375893749,-0.5608520447180542,1,98
-2.5508898975276577,-1.5237908327591976,1,63
1.0553540653139903,-0.7548629394635327,1,100
0.323117426212054,-0.0522478722509577,1,79
-1.7760166019736872,-1.6390046222851864,1,60
0.37549738960879275,-2.1424809655255452,1,100
-1.5414075563179752,1.0122158884060073,0,75
-1.9657637574952673,0.5292455681881821,0,69
4.484278745316969,0.1973396925360333,0,95
1.0339034314895,0.7496338641906799,0,100
3.52125564418787,-1.5652245886451808,1,83
0.9193247350410394,-1.9378253161181664,1,84
0.363566536952453,0.8351127244058978,0,100
-0.9854887380993396,1.3093454967830425,0,87
-2.9038618671969902,-2.174502039604842,1,71
-0.20601758976698065,0.3865576651011219,0,69
-0.6475321015149889,2.732157004760214,0,99
-0.5172611283791302,2.3988333983766443,0,85
0.8270900483302018,1.9287044976806993,0,92
-0.5506016928587607,-0.3772809895510672,1,100
-1.6843362153301842,1.787569129413473,0,100
0.49442016547277334,-2.0603505250082503,1,79
-3.419894346125214,3.0652190917914237,0,100
0.3548340011304795,-0.33025363843133226,1,100
-3.0714714125389113,-2.5701323456587613,1,74
-0.5986006911721115,0.10094925360007108,0,89
-2.074961370390802,-0.2727397370393315,1,86
-1.6856359976384343,3.0327371738888735,0,88
1.1133842008155428,1.6301452289290734,0,100
1.4812902662540337,0.45976880011669025,0,82
2.969373321808175,-1.488140754546751,1,100
2.023152019690871,-0.33029300970517667,1,87
0.7191516274146657,-0.21955950650665135,1,90
0.7778003886336458,-3.2148101484812743,1,100
-0.6141896111590174,-0.015402116065977862,1,95
0.9914809198514395,1.37061138694774,0,97
1.8726387469689791,2.10553002052637,0,88
-0.7272929016006316,1.0919824171995345,0,79
2.0061654719338997,2.5486140298790128,0,100
-1.5961543237268858,1.421957469602822,0,84
1.796804955784455,1.7600154316411103,0,91
1.7709116333452608,1.8567673286879134,0,71
-2.4487885457613645,1.2249633386709367,0,76
-0.07031835980444799,1.646586283839479,0,95
-1.2690300346762882,0.6773252803179595,0,88
2.676176322564029,-3.1480284004522785,1,89
3.435548490767494,2.39747353079885,0,88
-0.08884247485189443,1.5671197551051304,0,100
0.23804351920852698,1.4116264136187062,0,100
-1.2636550890764677,0.16438371821697242,1,87
0.21103150327853035,-1.5013634215951972,1,98
0.7229973521749575,1.0848148697893563,0,85
1.6067843160939632,1.3364136996247167,0,98
1.9863146548470536,2.4758269621240565,0,82
-1.786590578460596,1.552959263529228,0,74
0.31857689135275796,-0.13153969324437753,0,62
1.98207791518672,0.2237537106324222,0,99
0.7047166257969995,-3.069732132567198,1,100
-1.1731718635328074,0.03756169625716429,1,96
-0.17870123041358416,0.8971963785172221,0,70
-0.387931578320681,1.1384411702192812,0,100
0.5227159746709792,1.0146574548401186,0,97
2.294445068737083,0.4448355427560307,0,100
-0.3629190481553276,1.223912538306515,0,100
-5.047935626173874,2.026424504006557,0,62
0.44167841543009667,-0.2934189806990389,1,87
1.4088625568870519,2.344060385632639,0,94
0.5738955422159873,-1.3491900671746373,1,100
-0.09918553882565144,1.517951691737592,0,67
-1.3192696217723099,0.9110231030623895,0,87
1.4412884995375632,1.683608822299508,0,100
0.5412845917763351,-0.5158247872896606,1,97
0.34806584381499367,-2.050170043601237,1,60
-1.3360551668777298,1.152742751564277,0,62
-1.9184136343608638,2.868034232216072,0,74
-0.9135946630599839,-0.24833839141451325,1,100
-1.045698593855251,2.194981634468888,0,94
-0.8174223060843254,2.779491317589951,0,98
-4.533996948423957,-2.2009525379672294,1,55
-1.4358830287791848,-0.0016512709525537052,1,73
-0.07575125167405664,-0.7421492914264666,1,100
-0.4044529238400769,-1.0427482346180217,1,95
1.9107689052556107,1.259759352158825,0,99
1.6955710949863723,-2.4595693324599295,1,74
2.645055279433501,-1.2635084848944056,1,85
-2.2396116699085793,2.1391987528139933,0,59
0.3321103998028036,-1.5393421109493715,1,100
-0.1275714051837478,0.643227336318592,0,76
-1.726136584132411,-1.2753345245397403,1,85
-4.778511596272608,0.7474325504160747,0,58
2.7701656749740535,1.2224246746376948,0,90
1.8338275678011942,1.1705814509034236,0,99
2.319072535049854,-1.1852400728263377,1,84
1.9798155243315587,1.5006682090081165,0,98
-2.0280758921077737,-1.06824820993545,1,81
-1.7875716465468925,-2.2346633505944316,1,100
-0.6175333661540378,2.3094708685138396,0,87
2.136413021968504,0.6635396705388189,0,98
-0.07813136959863663,-1.6838916960511798,1,100
1.8373198447730283,1.7002605300897562,0,89
-0.24727509303416445,-2.2226391707546376,1,89
0.7028273456741815,-1.1379786267620668,1,100
1.6512671812960353,0.9987130851503401,0,94
0.7975675399780742,2.274725508866546,0,100
-2.315679471851873,-1.0388271810141354,1,62
-2.2325053720772345,-0.05900995286391015,1,100
-0.5027621056612793,1.925598894533091,0,86
-1.8197739820494037,-1.2795131172984693,1,93
0.8956970053231623,0.9072239968218849,0,96
-1.1427114064796724,1.9008420059154962,0,81
0.42770580326920343,-3.6225327613099587,1,100
-1.2151003429663236,-1.3650874181068176,1,100
0.19762970412680697,-0.9977263094535992,1,99
-2.091540379102968,-1.437248618391296,1,93
-0.385672899724692,-2.082136437904701,1,96
0.3742060381227148,-1.8141151142268304,1,97
-3.271861563534291,3.450448093984576,0,96
-0.5999149525038274,0.4751680412932606,0,77
-2.424795470022101,-2.395653892483691,1,71
-0.38119725990557674,0.8010530656550565,0,93
1.8390634775598982,1.3838146247804861,0,96
0.3250079740519355,1.2951101074454685,0,100
-0.12337106845466614,-2.404996590912461,1,100
0.48725235994477867,0.6089960374772202,0,100
-2.550509831770667,1.3640498930133946,0,83
-0.6561360590248609,-2.2821623483848614,1,83
3.1959890767061863,1.8733618431283487,0,95
-0.3978957208688224,2.3645470896961585,0,100
2.360891671696644,2.4089340951487346,0,100
-1.0913849066334773,-0.1626595850832207,1,92
-2.8558650073259075,1.2808444536668349,0,90
2.4938202051015024,-1.718507433606663,1,100
-0.36087583892324626,2.150135813189791,0,90
-0.5100971783911422,2.4558047589888403,0,100
-4.792177970650313,-1.1431312389277648,1,80
0.09865272161704655,-0.18631240648008318,1,100
-2.030585972213568,-0.6798734842721048,1,89
1.6536292268698314,-1.7062653303204902,1,100
3.4706320887573527,-1.6662205037433702,1,87
-2.192368789360402,-0.8126275333295454,1,76
-0.29248004542681644,-1.6125134515185235,1,71
1.6756741768076664,0.2698799634727789,0,97
-2.320741729548753,-3.2723020781468932,1,90
1.5592987919256405,2.242275644914344,0,100
1.334202228390654,1.3456662425355816,0,87
-1.8422023843933415,-1.5151054372034145,1,65
-0.5824920592806453,-0.5907747581779793,1,100
-1.9133695195203368,-0.1364383089877264,1,88
-0.3846277160247986,-1.77073512436243,1,100
0.6464546409697653,-3.0926917892260892,1,99
1.3489155036225082,-1.5361050937294118,1,98
2.9303752515305326,-2.222090508533095,1,94
-1.4644471309429776,-0.9767330590935213,1,66
0.8735632090565101,-1.9594227871164327,1,94
2.3178568281899525,0.8231441529272294,0,97
-0.04429711367717853,1.3006616639673318,0,89
-3.4905267062433643,-0.7104524497939245,1,62
-0.9188322476462542,2.537434361276251,0,97
0.3505784608702559,2.0465767533665615,0,90
4.534500346968367,0.913472033218094,0,100
0.37846262244365486,2.632496603783358,0,79
-1.5731744436910253,-0.46103829046704997,1,82
-2.6588695885273586,-0.5561768558986606,1,82
0.2573696315102853,1.1822364254851114,0,71
-0.5323457745380636,1.4671791358928894,0,78
2.178833341135225,-3.7416261764155085,1,100
1.4158539855751169,-0.7559764715025052,1,98
0.8776273349642245,1.048495184262982,0,95
-1.2036247152363075,-2.1882273743892453,1,86
0.8836467049749519,2.52754696909487,0,100
0.4314962066528837,-2.2846552333188157,1,77
1.0178867354028402,-0.23659857244998897,1,98
0.9689745158304189,2.8226771051117647,0,89
-2.7429772097398866,-0.8274610850684879,1,67
4.11840362642499,-1.6749189574225285,1,100
-1.801876037445256,1.8741202315376286,0,93
0.10876554482374311,-0.3098116436232536,1,98
2.0887802042734154,-1.9447120104648492,1,86
-0.12846305066859653,0.7855371593296454,0,70
-1.1233587111168946,0.6820607645543126,0,72
-2.4725037417652582,2.0957234758196943,0,74
-0.8710571380158242,-2.4504181062316155,1,94
-1.676567572407484,0.9177362240846956,0,98
-2.6880493247957946,-1.7420993586682663,1,69
-0.22730495013512472,-3.024973723342029,1,100
-1.9763171523926808,1.1486502636409146,0,95
0.06312503176251821,-0.8034781106146375,1,99
-0.5854896142758304,0.8789498655503898,0,80
0.1328758781164669,0.99130023391173,0,87
-0.04864133966512533,-0.44236400985633795,1,96
2.4749802418257767,2.2310560671327346,0,100
-3.0633358502613577,1.4622059714910038,0,50
-1.2057531461939182,0.14540433159869068,0,98
-0.46114655309314484,-0.19245868470784946,1,85
2.7953660076308973,-0.14394799919033804,1,100
0.2770870888011691,1.6375334601005804,0,90
0.9681421302605411,-0.42429992448204956,1,97
-1.8930294354741217,-1.6750117876755066,1,87
0.5981161557139073,-1.7102669604561833,1,100
-3.8421751400016735,-1.3691181921042606,1,92
0.9459963508680298,-0.05938330070732278,1,100
-0.7719863294275726,-2.087979214171687,1,79
0.6064679147625438,-0.5418054280229883,1,100
-0.5661353381462425,-2.703672248539177,1,93
1.5352737744674887,-2.022737957760707,1,97
-0.5503116679346239,1.3177665220467556,0,100
-2.0767361328017775,1.0554692281811926,0,100
-0.4589857007647606,1.2432344030381164,0,94
4.558133053631226,0.5499662433849033,0,89
1.7070419384094222,0.602737919559817,0,100
0.12281695985784613,1.0347110347983368,0,94
1.770115138377339,2.4419579945814376,0,93
-1.876211129134198,1.4508928003216026,0,79
-2.115708189558311,-1.0278368253390668,1,98
2.6150202772521483,0.39060996834135425,0,95
-2.3641612662021534,-1.554669057509662,1,90
-0.17242974014522258,0.26609247220791005,0,91
0.3526742395314958,0.499109009264512,0,72
-0.09264416084612143,-0.5473865654443548,1,96
-0.008252894961867537,0.7440930259027536,0,99
0.7833018930568135,-3.0043305663716118,1,100
-1.729159358129865,-0.43462377865741336,1,98
0.2934105924890116,-1.5538112158432504,1,83
-5.137855505371789,-1.3515185861893715,1,70
-1.6769109916536682,1.5908015115612093,0,86
0.17705633248831237,-0.6750630832645048,1,100
-0.48314040639656824,-0.6642179562810576,1,83
1.4269894281963744,1.5252479988773546,0,96
-2.8429550578843497,-1.1332402716252217,1,92
0.40630298970062745,-2.8114776954047165,1,100
0.2941315785146549,-1.8697074913386258,1,96
-0.4255040694824582,0.5638926188970119,0,93
-2.1275926252508577,-1.2378295664971635,1,77
1.779169856894295,-2.0692096196898206,1,91
3.027618421343251,-3.134649758687399,1,99
0.12596155104011325,-0.6842139085759459,1,97
-1.8143920968889269,2.285113393995482,0,83
2.7949100345497326,2.6562084227853537,0,100
-0.7868569577764202,0.8954178809297297,0,86
0.6969166877231973,2.632966613115299,0,88
1.3757930396728233,-1.0067549827900804,1,100
2.483184838172901,2.4244636035793605,0,97
-0.2165755976869572,-1.5851538866780062,1,67
1.548987543288302,-1.3057182916625893,1,82
0.40431646469857613,0.7136129087693132,0,95
2.2137052474571237,0.7330413924947056,0,74
-4.222236992659125,-1.4476458161045802,1,87
1.1596268042737536,1.3993324537466223,0,95
-1.5250784226811265,-2.757702582676648,1,88
-1.833302115269408,1.192925443107309,0,82
0.9928898216013855,-2.5290803729442093,1,90
-0.14163058780805565,1.8265388063735883,0,99
1.106170647310619,2.560484609760591,0,100
0.29718878301308216,1.678068217666892,0,98
3.4703844411598785,1.7880137322636336,0,94
-0.14470707230203225,-2.664288947590631,1,100
-0.38897610969823626,-1.4974742780296315,1,96
-0.5897515728350563,1.9051322577375227,0,98
4.899044362753213,-0.2766289954225373,0,95
-2.402443793531346,-0.48248407957164213,1,83
2.3040306505619346,0.02711832865695805,0,91
1.3604821604666486,1.9454178683735877,0,92
0.2530447250751436,1.8121791827304874,0,94
-3.5300930437294658,1.3514803066225238,0,51
4.080310984309597,-2.1697375973951667,1,100
1.5608797651104875,2.275043586624721,0,100
-0.1294168180731009,1.2278393290674465,0,91
-2.723391909535493,1.139216161240908,0,100
-2.579970604743365,-2.220663694674047,1,83
1.9681339652360228,-3.197977002854987,1,98
-2.660529035696484,-1.6011724233338382,1,64
1.2750014980194246,-0.09676716863594072,0,100
3.1387827606235423,1.6109990595971373,0,89
-0.22999409678143498,0.4568860754739007,0,100
-2.0355870333800423,0.8206675872643382,0,73
3.555693054668369,1.5475694342585258,0,82
-1.0723670374911647,-1.8530158479006575,1,97
-2.763240904996494,0.6489635262542743,0,55
-1.378259328585281,-0.7437826578763547,1,100
-1.4993560077447285,1.3271668748937506,0,78
1.800910527125285,-2.107599614760842,1,100
1.5429602011631973,1.6316612759625475,0,93
-1.7389908349413667,-1.2946490238279806,1,75
0.1102805293244658,1.5040576468517404,0,86
2.2861509360039984,0.6713328495421086,0,89
4.762326719295859,-2.9954198412264432,1,100
3.3587699275404894,-0.22765820714407645,0,100
-3.556456122945281,-0.13130475580786047,1,61
1.5496060139384487,2.1182639750004384,0,92
-1.2251247755678558,2.8762884390519496,0,85
-1.3311334634574679,1.3118247322097403,0,100
-0.15081425562515166,-3.2552987865489578,1,89
2.8347149705976413,0.647615430514746,0,89
1.8829041612042916,-3.8579255316382515,1,92
-0.12294497212131031,0.7840659818832155,0,99
2.843389696364044,0.4154773404829286,0,91
-3.3220022080533234,2.2584781087577057,0,97
0.5804225292513647,2.807193589976886,0,78
1.2295409948410236,-0.5394278964034086,1,100
1.009352982162213,2.4144073612644528,0,100
0.16713443519185928,0.693069605893374,0,81
0.8256505550540189,-1.3765198319546141,1,100
-0.5228024219685957,-0.7266754131647167,1,98
-2.6297711429296586,0.1496071740009777,1,99
0.935719803615217,1.0303567279847032,0,88
-0.7773042774578978,1.611643843979288,0,90
-0.22963063031997819,1.2750272852497986,0,81
3.08253585451069,-1.3506842291023657,1,100
0.7749769345408011,-0.2595242589295172,1,87
0.5743560982541156,1.3414180090851926,0,100
-2.6077229337735095,-1.2570578757297284,1,53
-0.8434019551042291,-2.253083510075839,1,100
-3.633216370607084,-0.10422032387736063,1,100
-0.24599054456680927,-1.9578133971906453,1,90
-1.7075815087387443,-1.9790940437620739,1,93
2.763246088588665,0.4212487802696194,0,98
-1.1911400345021472,1.3176204553319517,0,100
1.487950965590311,-1.691330716387452,1,100
3.5485570949651137,1.4576283628338664,0,91
1.1295837334524503,-0.8886794187598926,1,95
1.9499958565030049,-2.8139211110160276,1,91
-0.4816727459404045,-1.8449688414317578,1,92
3.964121204805781,-0.27786260686514486,1,100
-1.0334333061648793,-0.40344380177919487,1,100
-0.8558988767319177,-1.6957337617478758,1,100
0.75107444520644,0.10957343366356036,1,75
0.1135395650369244,2.8009206797352797,0,94
-2.9220484570571914,1.634550043597953,0,65
-0.6072104646410766,0.7867694614932743,0,89
-2.094893535416381,1.0143668069850607,0,100
2.068126056375697,-2.213138821598665,1,99
1.0875255640065178,0.8973981174202293,0,98
1.9136774280438884,-0.039266083834324124,1,100
3.821269829963796,-2.9752641637581565,1,94
4.234969170938586,1.907229098770157,0,100
-0.7574816661470344,-0.06526864508103401,1,84
-1.7571451864637604,-2.887494692110545,1,92
0.05845402508723704,-0.9329755997587457,1,81
-1.216015309725612,-3.6116652013655117,1,100
0.5806958673342134,-1.17129624679997,1,99
-1.052989673220886,1.9759587179748035,0,97
-1.3574057844486638,-2.974365346897753,1,79
1.2613408642344353,1.190995953017909,0,100
-1.2957071786346872,1.5892155913626074,0,81
-1.7695338982958986,3.1336569921928548,0,77
0.8316365382711377,-3.044689590816404,1,99
-1.9158096641568432,-1.7111551513985577,1,91
-2.7471734418405402,-0.8524885964474198,1,68
-3.206273221965308,-1.0330712714239185,1,63
-0.34482268207509786,1.1845518543666742,0,81
0.00030056270400280894,1.0810507718108557,0,89
-1.2495324888154975,1.6254531358057402,0,67
-1.6421468338952379,1.3969051765823042,0,84
0.34798726279446557,-0.8178430989650989,1,91
-3.4769947739600937,2.3151895135785354,0,70
-1.1566490824089335,0.38093987738969237,0,92
3.425122372545619,1.195191442327358,0,97
-2.9433689711649174,1.202105781532276,0,71
0.48320991519020223,-0.20863807372164253,1,85
3.182609324757486,0.5437547948184596,0,100
-2.19352636752397,-1.0841651982060523,1,55
1.6739124478650251,2.7245732642163465,0,94
-1.3746518155531524,-1.4162174141732187,1,98
1.6329406062899705,1.7852088915035398,0,100
-1.223111600083872,-0.9054741336124891,1,98
-2.5508121682772416,2.8023585501420967,0,99
-2.3422462140752898,-1.5714505538731383,1,90
2.1027036450549312,0.9776741893508696,0,82
1.2667029496681659,-0.34925457117609215,1,93
2.064565006384365,-1.1494638090399585,1,84
0.6480679629052624,1.741520498234586,0,95
2.042976775399942,0.8434555757565771,0,93
1.0935867393493015,-2.2025747532291047,1,91
-1.254105618696901,1.7506997727760982,0,100
-1.178420871204029,-1.814731653230329,1,92
0.343828869415632,2.374572515317609,0,100
-2.1958836256277534,-1.9231402826796453,1,100
-0.399987808215267,1.8825248378817063,0,100
-0.8630104842869025,1.8606460956207673,0,97
2.838807132956417,1.6850344558717645,0,93
0.24663050760213331,-3.2179421003887136,1,84
-0.49205833235734103,0.5640068927106603,0,86
0.8517567393095598,-0.9486630188121588,1,100
2.121299796045296,0.9847174443136968,0,81
-0.6944761121341005,0.8920591313439251,0,99
-0.41555595509124166,-2.267877509506768,1,82
-1.000577311787086,-0.42828861168154353,1,92
0.06349025558867225,2.0662313418083476,0,96
0.9408274632166134,1.254964483960911,0,73
-0.7348594302630223,0.5534575349566697,0,60
0.18807810530446192,1.3487752808506417,0,81
-2.3387204523882756,1.3657231231518934,0,69
1.3305086491849574,-1.750344601406428,1,99
-1.0115069211728813,2.1933049823212243,0,100
-0.7265125816214613,-1.9877624365866946,1,100
-1.6364183188122137,-2.5105534471758464,1,86
2.1822737843138733,-1.325995388465234,1,100
-2.700176949099703,2.593324120463678,0,100
2.7440055653416753,-0.577649457712195,1,97
-3.4517536609961246,-1.4214900679840652,1,68
-0.35071051701255784,0.9273486283012032,0,82
1.192099657529139,1.863846083206357,0,94
1.5854820834113956,-2.3443424379417737,1,100
2.9323760980588793,-0.030585800587626784,0,95
3.0440448641315885,1.1544913454366559,0,98
-1.247473527663278,-0.8744973255728058,1,96
-1.0564151403303186,1.9729254067379505,0,100
-1.9501428562904233,-1.234594891843399,1,100
0.13871856697426002,-0.3776928871398567,1,100
-1.549223040596709,-1.3331077061655325,1,100
-0.8161834136233272,-1.6848052353622907,1,98
0.7217176109259921,1.8834942430208448,0,60
0.7587897261541767,-1.1296197030211268,1,97
2.3304367106619774,-3.219141265567936,1,79
1.1389467139178082,2.523961939644226,0,93
-2.6280098881912552,-2.0466774180783602,1,70
-0.6322719363268755,1.0337676145234536,0,76
0.9857784807114899,-0.4682777030078635,1,100
-0.31060633486500766,-1.5212633845057841,1,99
-0.02266857980072523,0.06532749506259472,1,99
-3.0625487816693924,0.3628706759027821,1,71
1.5277698010564422,0.25333522891682425,0,98
1.2664959001527083,-2.968043967883473,1,86
-0.03615017008251682,1.8236445828665788,0,83
1.934478300723149,1.1626122839500912,0,96
-1.9820374311252664,1.5982456325652745,0,92
-2.3630905482900806,-1.098742363977592,1,74
0.9294318450512106,-1.8441089669166875,1,100
-1.8051606709828454,-1.9465254667442156,1,90
2.0401662534617753,-2.4296159300076035,1,100
0.18858702585375525,-2.3768594429316083,1,98
-1.964380280125316,0.08543356550675989,1,100
0.003836089405009478,1.1127097637433205,0,100
2.4299108910432525,-3.263311827089815,1,95
0.6287930961407611,-0.34556807245029486,0,100
0.12470558223428603,-1.840331336963074,1,72
-0.7452943488602032,-1.78522446558124,1,67
-1.3672284210544576,-1.1124982370753302,1,100
0.39335696153317545,-0.30857827116102304,1,81
-1.0060265422547183,1.5599093809917992,0,100
-1.5958106057992436,1.4049297307746385,0,78
1.5230936134458124,1.6005459004624425,0,100
0.19765129930523556,2.6559824316708376,0,97
-1.5971056174961709,-2.7687235050076393,1,84
-0.09575443198615471,-3.8042311918270184,1,100
-0.9561043436180559,-1.9963752995799677,1,76
1.3883539390461181,0.9769041909145625,0,98
0.7413320356627777,0.2808420946358854,0,99
2.40601980679911,-2.3159185277515015,1,99
2.126837153637363,-3.5962496084917355,1,100
1.2159404539339904,2.0786014171805487,0,70
-0.2658197854204643,1.8321640071182772,0,100
0.387146069474117,0.7634460215587319,0,100
3.0751026372875616,-0.4341999498492909,1,80
0.11499708230630347,1.0078494536155158,0,99
2.121726670695684,1.3314265659327462,0,100
0.9970694668241282,-2.99855792371421,1,73
-1.8571762813172819,1.8008503035191983,0,99
1.3965066744934334,-3.005903716659304,1,96
0.37651110709402413,2.479287378482017,0,100
-1.1625384646527488,-0.6157486080264968,1,94
2.3561912879693536,-0.6498023414330877,1,100
0.4766323018172287,1.8796462008594987,0,93
1.0862682156925563,0.3483022253257202,0,98
0.015569761701025787,1.8473474880089449,0,70
-0.41325048651797036,-0.9396262867686667,1,81
-0.08162872677658238,-1.8309202032045384,1,100
-0.03012146257402456,1.1587614621150228,0,83
-1.8268005309130722,-2.853166825073221,1,100
-2.2010388635487192,-1.8395911690523203,1,82
0.8611838206766467,-0.41128324271615346,1,75
0.6247990740349979,-1.2252203139226154,1,84
1.5086635606193026,1.7647254416710063,0,84
0.5495988223661132,1.2333931709305734,0,99
2.5455763844982977,0.39147978416150125,0,100
-1.5961864961627426,-2.043470402659882,1,81
-0.9248733628003928,-2.531366474298884,1,86
0.7492203853501691,2.3190399572139673,0,79
4.188871980948874,2.332451800256049,0,100
-1.6686552978410334,2.1307675398720756,0,55
-0.18729614382524534,-2.5178381545425705,1,77
2.2504641591004373,1.720585007021973,0,100
3.207339380549729,-0.37346616813027783,1,100
2.5041070164049675,-1.258423547372475,1,98
2.3239260891949267,1.8569637500439267,0,98
-0.49359150448858724,-0.8059115250768702,1,94
1.7997180763193221,-1.91500425114604,1,73
-1.010506886560685,-0.40721621502224553,1,100
0.25605557873745377,-3.060096771380702,1,80
-0.6663447188530209,1.9378374512356282,0,94
-1.3897101523418862,-2.3508170379519484,1,90
1.9197203953283952,-3.4044093067259156,1,89
-1.953452618136572,1.7690485099562923,0,94
0.2499776368488068,-0.45437876969065244,1,87
-0.23274168411198254,1.51105256999613,0,100
-2.0002069667292015,-2.882683517379871,1,63
